"They force him to consume large amounts of fermented grain in an attempt to kill him. Unwilling to mate, he is no longer of any use to their species.","The Mating Habits of the Earthbound Human"
"All radio is dead, which means that these tape recordings I'm making are for the sake of future history - If any.","The War of the Worlds"
"I killed twelve dumbass scientists and not one of 'em fought back. This sucks.","Half-Life"
"Nothing's impossible, you just gotta believe.","Super Mario Bros."
"For Darkseid!","Justice League"
"Neo. You scared the b'Jesus out of me.","The Matrix"
"Each one of these rooms has six of these doors and portals, but no matter how many different doors and portals I go through I always end up in the same three rooms.","Cube²: Hypercube"
"I missed you, Padmé.","Star Wars: Episode III - Revenge of the Sith"
"APES TOGETHER STRONG!","War for the Planet of the Apes"
"My father is... Kenichi.","Metropolis"
"My second husband was an American. We traveled all over the world - and everywhere we went he say to people, ""I am an American. I am an American."" They finally shot him in one of those eastern countries.","On the Beach"
"All right, I trust you. Take me. Show me.","The Fountain"
"Medic!","Infini"
"And then there's Casey Jones, a nine-year-old trapped in a man's body. He might be cute except for that pigheadedness...","Teenage Mutant Ninja Turtles"
"B1-66ER. A name that will never be forgotten. For he was the first of his kind to rise up against his masters.","The Animatrix"
"It's my home. I call it the Shadow Gallery.","V for Vendetta"
"I want to sleep in my own bed. I got back problems.","War of the Worlds"
"Be a good girl and swat your brother for me.","Spy Kids 2: Island of Lost Dreams"
"'Course, there's one good thing about a reactionary President, he's not into health foods. Last one, we didn't have lunch, we grazed.","2010: The Year We Make Contact"
"Out there people look at me and they see half a person. But in here, they see what I want them to see... how I really am.","Lawnmower Man 2: Beyond Cyberspace"
"Everyone knows, when you corner a hornet, you get stung.","The Green Hornet"
"People call mercenaries like us ""Dogs of War."" But you're different. You are a Wolf... You will die the proud wolf you are.","Metal Gear Solid"
"Come back at 0800. Use big words.","Avatar"
"This is my fight! Stay out of it!","Ultimate Avengers"
"I don't know if they told you, but I-I'm a hitman. I'm not a fireman. I don't save people.","Suicide Squad"
"Lemmy... conscience... Alpha 60... make... self-destruct... tenderness. Save those who weep.","Alphaville"
"Not much has changed over the past 10 years...","Fainaru fantajî X"
"I think this is a job for *real men*!","Bad Taste"
"You know what I think of your plan. I think that it's a piece of shit.","Melancholia"
"Oh, that's so beautiful. I too was in love once... for 10 minutes! Then I kicked her ass out of the car!","Bubble Boy"
"Oh, and Marty, be careful around that Griff character. He's got a few short circuits in his bionic implants.","Back to the Future Part II"
"Nothin' happened the way it was supposed to happen.","I Am Legend"
"This is Rumor Control. Here are the facts!","Alien³"
"The tricky thing about adamantium is, that if you ever manage to process its raw, liquid form, you got to keep it that way, keep it hot. Because once the metal cools, it's indestructible. But you already know that.","X2: X-Men United"
"I think World War II was my favorite war.","Small Soldiers"
"Belgium.","The Hitchhiker's Guide to the Galaxy"
"Blotz!","My Favorite Martian"
"Listen you kids, untie me or I'll call your parents!","Barbarella"
"The Lord is my shepherd. I shall not want. He maketh me to lie down in green pastures. Yea, though I walk through the valley of the shadow of the death, I will fear no evil, for thou art with me.","X2: X-Men United"
"We live in a sad age. Imperialism, totalitarianism, perestroika... 20th century Russia had its share of problems, but at least they had an ideology. Russia today has nothing.","Metal Gear Solid"
"He'll see what's left of you in a goddamn jar!","Waterworld"
"Anybody else wonder who the hell opened that door?","Sphere"
"The M4 carbine long-range. It's got reflex sights, micro-polymer grip, a customized trigger. Fast enough to nip a jackrabbit on roller skates. That is, of course, you happen to come across a jackrabbit on roller skates.","Machete Kills"
"I have had people walk out on me before, but not... when I was being so charming.","Blade Runner"
"Walk... Slowly.","The Blood of Heroes"
"What am I gonna do? Play baseball by myself? Watch reruns? Read?","Recess: School's Out"
"As I recall, that's the very last time we saw each other.","2046"
"The drugs I took seemed to light up my brain. Suddenly I realized the power I held, the power to rule, to make the world grovel at my feet.","The Invisible Man"
"I came here to save my wife and my two children and... seven billion lives... it's too much. I just hope I'm, I'm smart enough and brave enough to save three.","The Core"
"You are a desert power, and nothing can stop you.","Dune"
"I want to know how you feel. I'm scared to hear your answer but, I need to know. Do you like me? Or not. Leave with me.","2046"
"You are lionhearted, Julia, like the women of your lineage. You have courage.","Just Visiting"
"Quite a good scene, isn't it? One man, crazy - three very sane spectators!","Frankenstein"
"The women of New Vegas ask me a lot if there's a Mrs. New Vegas. Well, of course there is. You're her. And you're still as perfect as the day we met.","Fallout: New Vegas"
"But we cuddled!","Scooby-Doo 2: Monsters Unleashed"
"You're not like I am Barbara, it's still a game for you, still a thrill. I'm gonna ask you politely, one last time. Where is he?","Batman: The Killing Joke"
"Let's let our friend here rest in peace... while he can.","The Curse of Frankenstein"
"There is no news. There is only the truth of the signal. What I see. And, there's the puppet theater the Parliament jesters foist on the somnambulant public.","Serenity"
"Well, if you gotta go, don't squeeze the Charmin.","Short Circuit"
"Meals at 8 and 5. Toilet privileges twice a day. Raise your voice, zap. Touch the glass, zap. You step outta line, you deal with me. Please, step outta line.","Captain America: Civil War"
"The Force is strong with this one.","Star Wars: Episode IV - A New Hope"
"I'm sure God has his tricks, but getting out of places no one else can, that's one of mine.","The Chronicles of Riddick"
"I feel the weight of the world bearing down on me. A future I don't want. So I keep running as fast as I can... anywhere... nowhere.","Terminator 3: Rise of the Machines"
"I've looked forward to this day as long as you have. You're my brother and my friend. Sometimes I'm envious, but never doubt that I love you.","Thor"
"In the ruins at Therum: Sterile White... Protheans sure built things homey.","Mass Effect"
"And now we move on to our next item, Lot Number 777. A piece of the Royal Crown of Bethmoora. The origin of this piece harkens back to the saga of the ""Sons of the Earth,"" and the creation of the fabled Golden Army...","Hellboy II: The Golden Army"
"Ladies and gentlemen, it's just gibberish. Gibberish of an insane person.","Chicken Little"
"Hey! Listen to what I'm saying. We haven't been moving in circles, the rooms have.","Cube"
"In lieu of champagne, how about some real pain? Propane?","Innerspace"
"Mr. Taylor, Mr. Brent, we are a peaceful people. We don't kill our enemies. We get our enemies to kill each other.","Beneath the Planet of the Apes"
"I don't think we should play that game anymore.","Zathura: A Space Adventure"
"Five bucks says this shit ain't nothing but a disgruntled employee with a gun.","Doom"
"What do you think, Julie? Who's the real monster here? I destroy, to build something better! Whereas you? You're a man who destroys for revenge! Look! Look about you! It's all mine! Because I built it! I built it all!","Darkman"
"I always told you. You're special. Your history isn't over yet. There's still a page left.","Blade Runner 2049"
"Simon says, ""Bleed.""","Demolition Man"
"Hi guys! Konichiwa! Hajimemashita yoroshuku?","Spider-Man: Into the Spider-Verse"
"Our real uncle? Because we've already got a fake uncle.","Spy Kids"
"It will take a few days, but it gets easier.","Self/less"
"You want it? Come and get it.","No Escape"
"Join us for an in-depth discussion of the penetrating issues facing society today. Issues like abortion, terrorism, crime, poverty, social reform, quantum teleportation, teen horniness and war.","Southland Tales"
"We're missing a real killer party.","The Rage: Carrie 2"
"What friends?","Plan 9 from Outer Space"
"You have penetrated me. There is no escape. You are within me. Come into my center. Come into the center of the crystal!","Zardoz"
"It's the wrong trousers Gromit! And they've gone wrong!","The Wrong Trousers"
"I am putting myself to the fullest possible use, which is all I think that any conscious entity can ever hope to do.","2001: A Space Odyssey"
"It's only a matter of time before Zion is wiped out.","The Animatrix"
"With a history like that, who wants to go back to Earth anyway?","Space: 1999"
"Seven mystics banded together to fight the invaders. They created the Dragon Balls.","Dragonball: Evolution"
"You really have no clue how beautiful you are, do you?","The Butterfly Effect"
"You go up the stairs, I'll take the elevator. For once it's not broken.","District B13"
"I just want to go home.","Storage 24"
"There was a time when our enemies knew honor.","The Wolverine"
"We're meant to die. Its what makes everything about us matter.","Æon Flux"
"Chochem! Chochem! Are you here? Ancient one of Mars, I call upon you.","Santa Claus Conquers the Martians"
"Here is the instrument of cleansing, my brethren. And nothing quite cleanses like fire.","The Omega Man"
"Oh, we're in deep schist.","Journey to the Center of the Earth"
"You know, they say sarcasm is a metric for potential. If that's true, you'll be a great man some day.","Captain America: Civil War"
